"City","Year","Comparison","rate_before","rate","rate_difference","Chisq","P"
"Prague, Czech Republic",2021,"after",0.0111524163568773,0.00235294117647059,-0.00879947518040674,NA,NA
"Prague, Czech Republic",2022,"during",0.00448430493273543,0.00791426215993405,0.00342995722719862,NA,NA
"Prague, Czech Republic",2022,"after",0.00448430493273543,0,-0.00448430493273543,NA,NA
"Providence, Rhode Island, USA",2022,"during",0.00856531049250535,0.00375,-0.00481531049250535,NA,NA
"Providence, Rhode Island, USA",2022,"after",0.00856531049250535,0.00509337860780985,-0.00347193188469551,NA,NA
"Quito, Pichincha, Ecuador",2019,"during",0.0257913247362251,0.0100647016534867,-0.0157266230827384,4.95264758649118,0.0260507445492423
"Quito, Pichincha, Ecuador",2019,"after",0.0257913247362251,0.00311526479750779,-0.0226760599387173,NA,NA
"Quito, Pichincha, Ecuador",2021,"during",0.00408163265306122,0.00981610337972167,0.00573447072666045,NA,NA
"Quito, Pichincha, Ecuador",2021,"after",0.00408163265306122,0,-0.00408163265306122,NA,NA
"Quito, Pichincha, Ecuador",2022,"during",0.00749464668094218,0.00438930180839235,-0.00310534487254984,NA,NA
"Quito, Pichincha, Ecuador",2022,"after",0.00749464668094218,0,-0.00749464668094218,NA,NA
"Richmond, Virginia, USA",2018,"during",0.00609756097560976,0.00166251039068994,-0.00443505058491981,NA,NA
"Richmond, Virginia, USA",2018,"after",0.00609756097560976,0.0134680134680135,0.00737045249240371,NA,NA
"Richmond, Virginia, USA",2019,"during",0.00546448087431694,0,-0.00546448087431694,NA,NA
"Richmond, Virginia, USA",2019,"after",0.00546448087431694,0.00515463917525773,-0.000309841699059208,NA,NA
"Richmond, Virginia, USA",2020,"during",0,0.00193423597678917,0.00193423597678917,NA,NA
"Richmond, Virginia, USA",2020,"after",0,0.0049079754601227,0.0049079754601227,NA,NA
"Richmond, Virginia, USA",2021,"during",0.00106951871657754,0.000966183574879227,-0.000103335141698313,NA,NA
"Richmond, Virginia, USA",2021,"after",0.00106951871657754,0,-0.00106951871657754,NA,NA
"Richmond, Virginia, USA",2022,"during",0,0.00451807228915663,0.00451807228915663,NA,NA
"Richmond, Virginia, USA",2022,"after",0,0.00088809946714032,0.00088809946714032,NA,NA
"Rock River Valley (Rockford), Illinois, USA",2020,"during",0.0033003300330033,0.00908928889680984,0.00578895886380654,NA,NA
"Rock River Valley (Rockford), Illinois, USA",2020,"after",0.0033003300330033,0,-0.0033003300330033,NA,NA
"Rock River Valley (Rockford), Illinois, USA",2021,"during",0.00209205020920502,0.002855782960495,0.000763732751289982,NA,NA
"Rock River Valley (Rockford), Illinois, USA",2021,"after",0.00209205020920502,0.00350877192982456,0.00141672172061954,NA,NA
"Rock River Valley (Rockford), Illinois, USA",2022,"during",0.0357142857142857,0.00647249190938511,-0.0292417938049006,NA,NA
"Rock River Valley (Rockford), Illinois, USA",2022,"after",0.0357142857142857,0.00124069478908189,-0.0344735909252038,NA,NA
"Sacramento Region, California, USA",2019,"during",0.0061576354679803,0.00337937114310902,-0.00277826432487127,NA,NA
"Sacramento Region, California, USA",2019,"after",0.0061576354679803,0.00107642626480086,-0.00508120920317943,NA,NA
"Sacramento Region, California, USA",2020,"during",0.00436681222707424,0.0039580447259054,-0.000408767501168833,0.0160891617978502,0.899064614239958
"Sacramento Region, California, USA",2020,"after",0.00436681222707424,0.00343053173241852,-0.000936280494655711,NA,NA
"Sacramento Region, California, USA",2021,"during",0.00237642585551331,0.00517529215358932,0.00279886629807601,2.14012600509256,0.143490105126479
"Sacramento Region, California, USA",2021,"after",0.00237642585551331,0.000392464678178964,-0.00198396117733434,NA,NA
"Sacramento Region, California, USA",2022,"during",0.00249532127261385,0.00870717395419269,0.00621185268157884,3.56152171597841,0.0591335059781489
"Sacramento Region, California, USA",2022,"after",0.00249532127261385,0.00751285092922104,0.00501752965660719,NA,NA
"San Antonio, Texas, USA",2018,"during",0,0.000852757248436612,0.000852757248436612,NA,NA
"San Antonio, Texas, USA",2018,"after",0,0,0,NA,NA
"San Antonio, Texas, USA",2019,"during",0.00256191289496157,0.000879728540907377,-0.00168218435405419,NA,NA
"San Antonio, Texas, USA",2019,"after",0.00256191289496157,0.000928505106778087,-0.00163340778818348,NA,NA
"San Antonio, Texas, USA",2020,"during",0.00204778156996587,0.00290264375931592,0.000854862189350047,8.70323384967576e-28,0.999999999999976
"San Antonio, Texas, USA",2020,"after",0.00204778156996587,0.00190258751902588,-0.000145194050939995,NA,NA
"San Antonio, Texas, USA",2021,"during",0.0111226972540841,0.0064743967039435,-0.00464830055014062,19.0907336823484,1.24648623626943e-05
"San Antonio, Texas, USA",2021,"after",0.0111226972540841,0.00221177771633951,-0.00891091953774461,NA,NA
"San Antonio, Texas, USA",2022,"during",0.00303490136570561,0.00508935968753699,0.00205445832183137,0.0110538383071026,0.91626691329654
"San Antonio, Texas, USA",2022,"after",0.00303490136570561,0.00354330708661417,0.000508405720908559,NA,NA
"San Diego, California, USA",2018,"during",0.00480769230769231,0.00319748851810941,-0.0016102037895829,0.33070717464475,0.565242974444266
"San Diego, California, USA",2018,"after",0.00480769230769231,0.00327600327600328,-0.00153168903168903,NA,NA
"San Diego, California, USA",2019,"during",0.00277932184546971,0.00703102537964923,0.00425170353417953,9.86078415971302e-27,0.999999999999921
"San Diego, California, USA",2019,"after",0.00277932184546971,0.0027708506511499,-8.47119431980235e-06,NA,NA
"San Diego, California, USA",2020,"during",0.00302622730329523,0.0055552373861749,0.00252901008287968,0.881699079657831,0.347736737191771
"San Diego, California, USA",2020,"after",0.00302622730329523,0.0017428350116189,-0.00128339229167632,NA,NA
"San Diego, California, USA",2021,"during",0.00329188002926116,0.00496231155778894,0.00167043152852779,1.48666551025673,0.222734546332944
"San Diego, California, USA",2021,"after",0.00329188002926116,0.0017636684303351,-0.00152821159892606,NA,NA
"San Diego, California, USA",2022,"during",0.00138969310943833,0.00331079505712287,0.00192110194768454,0.297797361127259,0.585266583809935
"San Diego, California, USA",2022,"after",0.00138969310943833,0.000874699322108025,-0.000514993787330307,NA,NA
"San Francisco Bay Area, California, USA",2018,"during",0.0039485229599298,0.0147195178488642,0.0107709948889344,5.1520274532577,0.0232192470574387
"San Francisco Bay Area, California, USA",2018,"after",0.0039485229599298,0.00688248789191945,0.00293396493198965,NA,NA
"San Francisco Bay Area, California, USA",2019,"during",0.00498338870431894,0.0130380691714357,0.00805468046711674,2.13314535741757,0.144144705991706
"San Francisco Bay Area, California, USA",2019,"after",0.00498338870431894,0.00670498084291188,0.00172159213859294,NA,NA
"San Francisco Bay Area, California, USA",2020,"during",0.00697944939899186,0.01204179704962,0.00506234765062817,3.19904976999597,0.0736810685727629
"San Francisco Bay Area, California, USA",2020,"after",0.00697944939899186,0.00505854800936768,-0.00192090138962418,NA,NA
"San Francisco Bay Area, California, USA",2021,"during",0.00381655110998028,0.0133428367783321,0.00952628566835186,17.0381566093454,3.66361602300381e-05
"San Francisco Bay Area, California, USA",2021,"after",0.00381655110998028,0.00755407124681934,0.00373752013683906,NA,NA
"San Francisco Bay Area, California, USA",2022,"during",0.0174849990321956,0.0115942892909302,-0.0058907097412654,61.1507752034234,5.28669490140913e-15
"San Francisco Bay Area, California, USA",2022,"after",0.0174849990321956,0.00677236873555892,-0.0107126302966367,NA,NA
"Santa Cruz de la Sierra, Santa Cruz, Bolivia",2020,"during",0,0.000839630562552477,0.000839630562552477,NA,NA
"Santa Cruz de la Sierra, Santa Cruz, Bolivia",2020,"after",0,0,0,NA,NA
"Santiago, Chile",2019,"during",0,0.0020755500207555,0.0020755500207555,NA,NA
"Santiago, Chile",2019,"after",0,0,0,NA,NA
"São Paulo, Brazil",2018,"during",0,0.000809061488673139,0.000809061488673139,NA,NA
"São Paulo, Brazil",2018,"after",0,0.0117647058823529,0.0117647058823529,NA,NA
"São Paulo, Brazil",2021,"during",0,0.000917431192660551,0.000917431192660551,NA,NA
"São Paulo, Brazil",2021,"after",0,0,0,NA,NA
"São Paulo, Brazil",2022,"during",0,0.00376647834274953,0.00376647834274953,NA,NA
"São Paulo, Brazil",2022,"after",0,0.00769230769230769,0.00769230769230769,NA,NA
"Sarasota & Manatee County, Florida, USA",2021,"during",0,0.00686184812442818,0.00686184812442818,NA,NA
"Sarasota & Manatee County, Florida, USA",2021,"after",0,0,0,NA,NA
"Sarasota & Manatee County, Florida, USA",2022,"during",0.00142857142857143,0.00935985291659702,0.0079312814880256,3.72333320420881,0.0536571564296435
"Sarasota & Manatee County, Florida, USA",2022,"after",0.00142857142857143,0.00402144772117962,0.0025928762926082,NA,NA
"Saskatoon, Saskatchewan, Canada",2022,"during",0,0.0378726833199033,0.0378726833199033,NA,NA
"Saskatoon, Saskatchewan, Canada",2022,"after",0,0,0,NA,NA
"Savannah, Georgia, USA",2020,"during",0,0.0050761421319797,0.0050761421319797,NA,NA
"Savannah, Georgia, USA",2020,"after",0,0,0,NA,NA
"Savannah, Georgia, USA",2022,"during",0.00475059382422803,0.0047142015321155,-3.63922921125309e-05,NA,NA
"Savannah, Georgia, USA",2022,"after",0.00475059382422803,0.0099009900990099,0.00515039627478187,NA,NA
"Seattle-Tacoma Metropolitan Area, Washington, USA",2018,"during",0.0257611241217799,0.0135946885867847,-0.0121664355349952,3.36747934128335,0.0664954217982008
"Seattle-Tacoma Metropolitan Area, Washington, USA",2018,"after",0.0257611241217799,0.01036866359447,-0.0153924605273098,NA,NA
"Seattle-Tacoma Metropolitan Area, Washington, USA",2019,"during",0.00744416873449132,0.0136724960254372,0.00622832729094589,1.51734762459554,0.218021318375605
"Seattle-Tacoma Metropolitan Area, Washington, USA",2019,"after",0.00744416873449132,0.00362647325475975,-0.00381769547973157,NA,NA
"Seattle-Tacoma Metropolitan Area, Washington, USA",2020,"during",0.0104166666666667,0.0212602949626508,0.0108436282959842,11.9572126707066,0.000544362436120695
"Seattle-Tacoma Metropolitan Area, Washington, USA",2020,"after",0.0104166666666667,0.00248344370860927,-0.00793322295805739,NA,NA
"Seattle-Tacoma Metropolitan Area, Washington, USA",2021,"during",0.0295426952650749,0.0132351105006867,-0.0163075847643881,68.0031764913209,1.63232359379248e-16
"Seattle-Tacoma Metropolitan Area, Washington, USA",2021,"after",0.0295426952650749,0.0037243947858473,-0.0258183004792276,NA,NA
"Seattle-Tacoma Metropolitan Area, Washington, USA",2022,"during",0.00841662283008943,0.016042140548306,0.00762551771821657,2.46820496892316,0.116170527688597
"Seattle-Tacoma Metropolitan Area, Washington, USA",2022,"after",0.00841662283008943,0.00426026336173509,-0.00415635946835434,NA,NA
"Southcentral PA Region, Pennsylvania, USA",2022,"during",0.00469483568075117,0.0121042830540037,0.00740944737325255,NA,NA
"Southcentral PA Region, Pennsylvania, USA",2022,"after",0.00469483568075117,0.00661157024793388,0.00191673456718271,NA,NA
"St. Augustine, Florida, USA",2021,"during",0,0.00679694137638063,0.00679694137638063,NA,NA
"St. Augustine, Florida, USA",2021,"after",0,0.0072202166064982,0.0072202166064982,NA,NA
"St. Augustine, Florida, USA",2022,"during",0,0.0129390018484288,0.0129390018484288,NA,NA
"St. Augustine, Florida, USA",2022,"after",0,0,0,NA,NA
"St. Louis, Missouri, USA",2018,"during",0.00632911392405063,0.00207175816931915,-0.00425735575473149,NA,NA
"St. Louis, Missouri, USA",2018,"after",0.00632911392405063,0,-0.00632911392405063,NA,NA
"St. Louis, Missouri, USA",2019,"during",0,0.00483894265491839,0.00483894265491839,NA,NA
"St. Louis, Missouri, USA",2019,"after",0,0.00425079702444208,0.00425079702444208,NA,NA
"St. Louis, Missouri, USA",2020,"during",0.033003300330033,0.0168579118855362,-0.0161453884444968,35.3265113500397,2.78810852826856e-09
"St. Louis, Missouri, USA",2020,"after",0.033003300330033,0.00382304751501912,-0.0291802528150139,NA,NA
"St. Louis, Missouri, USA",2021,"during",0.000612369871402327,0.00492924153283511,0.00431687166143278,4.94845231271637,0.0261140360667221
"St. Louis, Missouri, USA",2021,"after",0.000612369871402327,0.000735835172921266,0.000123465301518939,NA,NA
"St. Louis, Missouri, USA",2022,"during",0.00166666666666667,0.00250487058168661,0.000838203915019946,NA,NA
"St. Louis, Missouri, USA",2022,"after",0.00166666666666667,0,-0.00166666666666667,NA,NA
"Sydney, New South Wales, Australia",2020,"during",0,0.000478927203065134,0.000478927203065134,NA,NA
"Sydney, New South Wales, Australia",2020,"after",0,0,0,NA,NA
"Sydney, New South Wales, Australia",2021,"during",0.00412087912087912,0.00245474071801166,-0.00166613840286746,NA,NA
"Sydney, New South Wales, Australia",2021,"after",0.00412087912087912,0.00286944045911047,-0.00125143866176865,NA,NA
"Sydney, New South Wales, Australia",2022,"during",0.00289017341040462,0.00259993500162496,-0.000290238408779665,NA,NA
"Sydney, New South Wales, Australia",2022,"after",0.00289017341040462,0.0032967032967033,0.000406529886298673,NA,NA
"Tāmaki Makaurau (Auckland), New Zealand",2021,"during",0.0161290322580645,0.00763358778625954,-0.00849544447180497,NA,NA
"Tāmaki Makaurau (Auckland), New Zealand",2021,"after",0.0161290322580645,0.00218818380743982,-0.0139408484506247,NA,NA
"Tāmaki Makaurau (Auckland), New Zealand",2022,"during",0.00836820083682008,0.010498687664042,0.00213048682722191,7.02140987487098,0.00805407892701466
"Tāmaki Makaurau (Auckland), New Zealand",2022,"after",0.00836820083682008,0.0374064837905237,0.0290382829537036,NA,NA
"Te Whanganui-a-Tara (Wellington City), New Zealand",2021,"during",0.00986842105263158,0.0126852717318734,0.00281685067924184,NA,NA
"Te Whanganui-a-Tara (Wellington City), New Zealand",2021,"after",0.00986842105263158,0.0140350877192982,0.00416666666666667,NA,NA
"Te Whanganui-a-Tara (Wellington City), New Zealand",2022,"during",0.0078740157480315,0.0145345030771245,0.00666048732909303,1.04773437341863,0.306029458588036
"Te Whanganui-a-Tara (Wellington City), New Zealand",2022,"after",0.0078740157480315,0.00465116279069767,-0.00322285295733382,NA,NA
"Tena, Ecuador",2019,"during",0,0.000413255159232379,0.000413255159232379,NA,NA
"Tena, Ecuador",2019,"after",0,0,0,NA,NA
"Thailand",2022,"during",0.00304878048780488,0.00479862896315338,0.00174984847534851,NA,NA
"Thailand",2022,"after",0.00304878048780488,0,-0.00304878048780488,NA,NA
"The Wasatch, Utah, USA",2018,"during",0.0062111801242236,0.00984413453650533,0.00363295441228173,NA,NA
"The Wasatch, Utah, USA",2018,"after",0.0062111801242236,0,-0.0062111801242236,NA,NA
"The Wasatch, Utah, USA",2019,"during",0.00949796472184532,0.00607020321984693,-0.00342776150199839,NA,NA
"The Wasatch, Utah, USA",2019,"after",0.00949796472184532,0.00172413793103448,-0.00777382679081084,NA,NA
"The Wasatch, Utah, USA",2020,"during",0.00189035916824197,0.00433839479392625,0.00244803562568428,NA,NA
"The Wasatch, Utah, USA",2020,"after",0.00189035916824197,0.00202292650033715,0.000132567332095188,NA,NA
"The Wasatch, Utah, USA",2021,"during",0,0.00366727787964661,0.00366727787964661,NA,NA
"The Wasatch, Utah, USA",2021,"after",0,0.00182481751824818,0.00182481751824818,NA,NA
"The Wasatch, Utah, USA",2022,"during",0.00171673819742489,0.00372925601342532,0.00201251781600043,NA,NA
"The Wasatch, Utah, USA",2022,"after",0.00171673819742489,0.0031277926720286,0.0014110544746037,NA,NA
"Tokyo, Japan",2019,"during",0,0.000253936008125952,0.000253936008125952,NA,NA
"Tokyo, Japan",2019,"after",0,0,0,NA,NA
"Tokyo, Japan",2020,"during",0,0.00170502983802217,0.00170502983802217,NA,NA
"Tokyo, Japan",2020,"after",0,0,0,NA,NA
"Tokyo, Japan",2022,"during",0.00471698113207547,0.00210526315789474,-0.00261171797418073,NA,NA
"Tokyo, Japan",2022,"after",0.00471698113207547,0,-0.00471698113207547,NA,NA
"Toronto, Ontario, Canada",2021,"during",0.00184956843403206,0.00418949403802771,0.00233992560399566,2.77883515221404,0.095517616478076
"Toronto, Ontario, Canada",2021,"after",0.00184956843403206,0.000672043010752688,-0.00117752542327937,NA,NA
"Toronto, Ontario, Canada",2022,"during",0.037928519328957,0.00493733383972655,-0.0329911854892304,118.424495702084,1.3998254704506e-27
"Toronto, Ontario, Canada",2022,"after",0.037928519328957,0.00204551265660956,-0.0358830066723474,NA,NA
"Toulouse, Occitanie, France",2022,"during",0,0.0174034110685694,0.0174034110685694,NA,NA
"Toulouse, Occitanie, France",2022,"after",0,0,0,NA,NA
"Tri-Cities, British Columbia, Canada",2022,"during",0.0330578512396694,0.0179127725856698,-0.0151450786539996,NA,NA
"Tri-Cities, British Columbia, Canada",2022,"after",0.0330578512396694,0.00476190476190476,-0.0282959464777647,NA,NA
"Triangle Area (Raleigh), North Carolina, USA",2018,"during",0.0048780487804878,0.00475944128297982,-0.000118607497507981,NA,NA
"Triangle Area (Raleigh), North Carolina, USA",2018,"after",0.0048780487804878,0.00414593698175788,-0.000732111798729927,NA,NA
"Triangle Area (Raleigh), North Carolina, USA",2019,"during",0.00155038759689922,0.0063608735599689,0.00481048596306968,3.80738328356027,0.0510271089740066
"Triangle Area (Raleigh), North Carolina, USA",2019,"after",0.00155038759689922,0.000550964187327824,-0.000999423409571401,NA,NA
"Triangle Area (Raleigh), North Carolina, USA",2020,"during",0.000734214390602056,0.00720313927861098,0.00646892488800892,22.1108538238851,2.57350555379381e-06
"Triangle Area (Raleigh), North Carolina, USA",2020,"after",0.000734214390602056,0.00140686550365785,0.000672651113055794,NA,NA
"Triangle Area (Raleigh), North Carolina, USA",2021,"during",0.00108979947689625,0.00886988705251739,0.00778008757562114,29.0474174325329,7.06281929897987e-08
"Triangle Area (Raleigh), North Carolina, USA",2021,"after",0.00108979947689625,0.00230794592812397,0.00121814645122772,NA,NA
"Triangle Area (Raleigh), North Carolina, USA",2022,"during",0.00180050414115952,0.00816777041942605,0.00636726627826652,0.0761475335581868,0.782587679114271
"Triangle Area (Raleigh), North Carolina, USA",2022,"after",0.00180050414115952,0.0025035765379113,0.000703072396751777,NA,NA
"Tshwane, Gauteng, South Africa",2020,"during",0,0.00309278350515464,0.00309278350515464,NA,NA
"Tshwane, Gauteng, South Africa",2020,"after",0,0.0267857142857143,0.0267857142857143,NA,NA
"Tshwane, Gauteng, South Africa",2021,"during",0,0.00502717391304348,0.00502717391304348,NA,NA
"Tshwane, Gauteng, South Africa",2021,"after",0,0,0,NA,NA
"Tshwane, Gauteng, South Africa",2022,"during",0.00495049504950495,0.00676132521974307,0.00181083017023812,NA,NA
"Tshwane, Gauteng, South Africa",2022,"after",0.00495049504950495,0,-0.00495049504950495,NA,NA
"Tucson, Arizona, USA",2021,"during",0,0.00299625468164794,0.00299625468164794,NA,NA
"Tucson, Arizona, USA",2021,"after",0,0.00482160077145612,0.00482160077145612,NA,NA
"Tucson, Arizona, USA",2022,"during",0.00142959256611866,0.00375351892399124,0.00232392635787259,NA,NA
"Tucson, Arizona, USA",2022,"after",0.00142959256611866,0,-0.00142959256611866,NA,NA
"Tulsa, Oklahoma, USA",2018,"during",0.00374531835205993,0.000796178343949045,-0.00294914000811088,NA,NA
"Tulsa, Oklahoma, USA",2018,"after",0.00374531835205993,0.00249376558603491,-0.00125155276602501,NA,NA
"Tulsa, Oklahoma, USA",2020,"during",0.00634517766497462,0.00167037861915367,-0.00467479904582094,NA,NA
"Tulsa, Oklahoma, USA",2020,"after",0.00634517766497462,0.00353356890459364,-0.00281160876038098,NA,NA
"Tuxtla Gutierrez, Mexico",2019,"during",0,0.000520833333333333,0.000520833333333333,NA,NA
"Tuxtla Gutierrez, Mexico",2019,"after",0,0,0,NA,NA
"Ukraine",2022,"during",0.0161857846586911,0.0155148095909732,-0.00067097506771786,8.87999258698425,0.00288312714950406
"Ukraine",2022,"after",0.0161857846586911,0.00673400673400673,-0.00945177792468433,NA,NA
"Valle de Aburrá, Antioquia, Colombia",2021,"during",0,0.00616689150125265,0.00616689150125265,NA,NA
"Valle de Aburrá, Antioquia, Colombia",2021,"after",0,0,0,NA,NA
"Valle de Aburrá, Antioquia, Colombia",2022,"during",0.00218340611353712,0.0104349522137702,0.00825154610023312,NA,NA
"Valle de Aburrá, Antioquia, Colombia",2022,"after",0.00218340611353712,0,-0.00218340611353712,NA,NA
"Vancouver, British Columbia, Canada",2018,"during",0,0.00727272727272727,0.00727272727272727,NA,NA
"Vancouver, British Columbia, Canada",2018,"after",0,0,0,NA,NA
"Vancouver, British Columbia, Canada",2022,"during",0.0196078431372549,0.010628321350422,-0.00897952178683289,2.21592560186845,0.136593117324482
"Vancouver, British Columbia, Canada",2022,"after",0.0196078431372549,0.028448275862069,0.00884043272481407,NA,NA
"Veracruz Metropolitano, Veracruz, México",2019,"during",0,0.000674308833445718,0.000674308833445718,NA,NA
"Veracruz Metropolitano, Veracruz, México",2019,"after",0,0,0,NA,NA
"Veraguas, Panamá",2020,"during",0,0.00252924438823901,0.00252924438823901,NA,NA
"Veraguas, Panamá",2020,"after",0,0,0,NA,NA
"Veraguas, Panamá",2021,"during",0,0.000478011472275335,0.000478011472275335,NA,NA
"Veraguas, Panamá",2021,"after",0,0,0,NA,NA
"Veraguas, Panamá",2022,"during",0,0.00235294117647059,0.00235294117647059,NA,NA
"Veraguas, Panamá",2022,"after",0,0,0,NA,NA
"Volusia County, Florida, USA",2022,"during",0,0.00676132521974307,0.00676132521974307,NA,NA
"Volusia County, Florida, USA",2022,"after",0,0,0,NA,NA
"Washington DC Metro area, USA",2018,"during",0.000493339911198816,0.00543053262664002,0.00493719271544121,6.75224155677115,0.00936299823754443
"Washington DC Metro area, USA",2018,"after",0.000493339911198816,0.00544285007422068,0.00494951016302187,NA,NA
"Washington DC Metro area, USA",2019,"during",0.0026793688597797,0.00478500478500478,0.00210563592522509,5.2681711935815e-28,0.999999999999982
"Washington DC Metro area, USA",2019,"after",0.0026793688597797,0.00251617541337168,-0.000163193446408021,NA,NA
"Washington DC Metro area, USA",2020,"during",0.00210970464135021,0.0073150811405845,0.00520537649923429,0.258441152226217,0.611193132237778
"Washington DC Metro area, USA",2020,"after",0.00210970464135021,0.00157183275699466,-0.000537871884355555,NA,NA
"Washington DC Metro area, USA",2021,"during",0.00198895027624309,0.00435979807251033,0.00237084779626723,1.91551366645803,0.166352075751588
"Washington DC Metro area, USA",2021,"after",0.00198895027624309,0.00107921433196633,-0.000909735944276766,NA,NA
"Washington DC Metro area, USA",2022,"during",0.00176792028286725,0.00492598198937835,0.00315806170651111,0.122450188571393,0.726392107337357
"Washington DC Metro area, USA",2022,"after",0.00176792028286725,0.00217864923747277,0.000410728954605522,NA,NA
"Waterloo Region, Ontario, Canada",2018,"during",0,0.00232378001549187,0.00232378001549187,NA,NA
"Waterloo Region, Ontario, Canada",2018,"after",0,0.00378787878787879,0.00378787878787879,NA,NA
"Waterloo Region, Ontario, Canada",2021,"during",0.00196463654223969,0.00094921689606075,-0.00101541964617894,NA,NA
"Waterloo Region, Ontario, Canada",2021,"after",0.00196463654223969,0.00167644593461861,-0.000288190607621077,NA,NA
"Waterloo Region, Ontario, Canada",2022,"during",0,0.00731350560702097,0.00731350560702097,NA,NA
"Waterloo Region, Ontario, Canada",2022,"after",0,0,0,NA,NA
"Western NC, North Carolina, USA",2019,"during",0.00970873786407767,0.0190207156308851,0.00931197776680745,2.13730656352653,0.14375409078195
"Western NC, North Carolina, USA",2019,"after",0.00970873786407767,0.00513478818998716,-0.00457394967409051,NA,NA
"Western NC, North Carolina, USA",2020,"during",0.00746825989544436,0.00950920245398773,0.00204094255854337,0.180008472970001,0.671365959106358
"Western NC, North Carolina, USA",2020,"after",0.00746825989544436,0.00969529085872576,0.0022270309632814,NA,NA
"Western NC, North Carolina, USA",2021,"during",0.0116635972989564,0.00991189427312775,-0.00175170302582866,4.01233183699795,0.0451686393572173
"Western NC, North Carolina, USA",2021,"after",0.0116635972989564,0.00667246881346098,-0.00499112848549543,NA,NA
"Western NC, North Carolina, USA",2022,"during",0.00803506208911614,0.0136545150070849,0.00561945291796875,0.198664504350696,0.655800985911331
"Western NC, North Carolina, USA",2022,"after",0.00803506208911614,0.00948952879581152,0.00145446670669538,NA,NA
"Wien, Austria",2020,"during",0,0.0139797068771139,0.0139797068771139,NA,NA
"Wien, Austria",2020,"after",0,0.00155038759689922,0.00155038759689922,NA,NA
"Wien, Austria",2021,"during",0.00409836065573771,0.00594664095146255,0.00184828029572485,NA,NA
"Wien, Austria",2021,"after",0.00409836065573771,0.00127226463104326,-0.00282609602469445,NA,NA
"Wien, Austria",2022,"during",0.00225225225225225,0.00544673719493034,0.00319448494267809,NA,NA
"Wien, Austria",2022,"after",0.00225225225225225,0,-0.00225225225225225,NA,NA
"Yilan-Hualien, Taiwan",2021,"during",0,0.000885478158205431,0.000885478158205431,NA,NA
"Yilan-Hualien, Taiwan",2021,"after",0,0,0,NA,NA
"Yilan-Hualien, Taiwan",2022,"during",0.00182038834951456,0.00747737111373475,0.00565698276422019,5.61816052629873,0.0177752956277719
"Yilan-Hualien, Taiwan",2022,"after",0.00182038834951456,0.00159235668789809,-0.000228031661616474,NA,NA
"Berlin, Germany",2018,"during",0,0,0,NA,NA
"Berlin, Germany",2018,"after",0,0,0,NA,NA
"Buenos Aires, Argentina",2018,"during",0,0,0,NA,NA
"Buenos Aires, Argentina",2018,"after",0,0,0,NA,NA
"Corpus Christi, Texas, USA",2019,"during",0,0,0,NA,NA
"Corpus Christi, Texas, USA",2019,"after",0,0,0,NA,NA
"Cosalá, Sinaloa, México",2021,"during",0,0,0,NA,NA
"Cosalá, Sinaloa, México",2021,"after",0,0,0,NA,NA
"Cuernavaca, Morelos, México",2019,"during",0,0,0,NA,NA
"Cuernavaca, Morelos, México",2019,"after",0,0,0,NA,NA
"Curitiba, Paraná, Brazil",2019,"during",0,0,0,NA,NA
"Curitiba, Paraná, Brazil",2019,"after",0,0,0,NA,NA
"El Paso, Texas, USA",2018,"during",0,0,0,NA,NA
"El Paso, Texas, USA",2018,"after",0,0,0,NA,NA
"El Paso, Texas, USA",2019,"during",0,0,0,NA,NA
"El Paso, Texas, USA",2019,"after",0,0,0,NA,NA
"El Paso, Texas, USA",2020,"during",0,0,0,NA,NA
"El Paso, Texas, USA",2020,"after",0,0,0,NA,NA
"El Paso, Texas, USA",2022,"during",0,0,0,NA,NA
"El Paso, Texas, USA",2022,"after",0,0,0,NA,NA
"Glasgow, Scotland",2019,"during",0,0,0,NA,NA
"Glasgow, Scotland",2019,"after",0,0,0,NA,NA
"Guimarães, Portugal",2020,"during",0,0,0,NA,NA
"Guimarães, Portugal",2020,"after",0,0,0,NA,NA
"Guimarães, Portugal",2021,"during",0,0,0,NA,NA
"Guimarães, Portugal",2021,"after",0,0,0,NA,NA
"Guimarães, Portugal",2022,"during",0,0,0,NA,NA
"Guimarães, Portugal",2022,"after",0,0,0,NA,NA
"Guimarães, Portugal",2018,"during",0,NA,NA,NA,NA
"Guimarães, Portugal",2018,"after",0,NA,NA,NA,NA
"Kansas City, Missouri, USA",2022,"during",0,0,0,NA,NA
"Kansas City, Missouri, USA",2022,"after",0,0,0,NA,NA
"Kaohsiung, Taiwan",2020,"during",0,0,0,NA,NA
"Kaohsiung, Taiwan",2020,"after",0,0,0,NA,NA
"Kaohsiung, Taiwan",2021,"during",0,0,0,NA,NA
"Kaohsiung, Taiwan",2021,"after",0,0,0,NA,NA
"Kaohsiung, Taiwan",2022,"during",0,0,0,NA,NA
"Kaohsiung, Taiwan",2022,"after",0,0,0,NA,NA
"Madrid, Spain",2018,"during",0,0,0,NA,NA
"Madrid, Spain",2018,"after",0,0,0,NA,NA
"Madrid, Spain",2022,"during",0,0,0,NA,NA
"Madrid, Spain",2022,"after",0,0,0,NA,NA
"Managua, Nicaragua",2020,"during",0,0,0,NA,NA
"Managua, Nicaragua",2020,"after",0,0,0,NA,NA
"Nicaragua",2021,"during",0,0,0,NA,NA
