"id","taxonID","identifier","parentNameUsageID","kingdom","phylum","class","order","family","genus","specificEpithet","infraspecificEpithet","modified","scientificName","taxonRank","references"
463388,"https://www.inaturalist.org/taxa/463388","https://www.inaturalist.org/taxa/463388","https://www.inaturalist.org/taxa/379079","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Graphidaceae","Leucodecton","occultum","","2015-05-11T11:01:41Z","Leucodecton occultum","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9295408"
463389,"https://www.inaturalist.org/taxa/463389","https://www.inaturalist.org/taxa/463389","https://www.inaturalist.org/taxa/379079","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Graphidaceae","Leucodecton","phaeosporum","","2015-05-11T11:01:53Z","Leucodecton phaeosporum","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463390,"https://www.inaturalist.org/taxa/463390","https://www.inaturalist.org/taxa/463390","https://www.inaturalist.org/taxa/379079","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Graphidaceae","Leucodecton","subcompunctum","","2015-05-11T11:02:01Z","Leucodecton subcompunctum","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9295409"
463431,"https://www.inaturalist.org/taxa/463431","https://www.inaturalist.org/taxa/463431","https://www.inaturalist.org/taxa/175654","Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichinella","flexa","","2015-05-11T11:09:38Z","Lichinella flexa","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9292712"
463432,"https://www.inaturalist.org/taxa/463432","https://www.inaturalist.org/taxa/463432","https://www.inaturalist.org/taxa/175654","Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichinella","granulosa","","2015-05-11T11:09:44Z","Lichinella granulosa","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9292713"
463433,"https://www.inaturalist.org/taxa/463433","https://www.inaturalist.org/taxa/463433","https://www.inaturalist.org/taxa/175654","Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichinella","intermedia","","2015-05-11T11:09:50Z","Lichinella intermedia","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9292718"
463434,"https://www.inaturalist.org/taxa/463434","https://www.inaturalist.org/taxa/463434","https://www.inaturalist.org/taxa/175654","Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichinella","iodopulchra","","2015-05-11T11:10:02Z","Lichinella iodopulchra","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9255550"
463435,"https://www.inaturalist.org/taxa/463435","https://www.inaturalist.org/taxa/463435","https://www.inaturalist.org/taxa/175654","Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichinella","myriospora","","2015-05-11T11:10:15Z","Lichinella myriospora","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463436,"https://www.inaturalist.org/taxa/463436","https://www.inaturalist.org/taxa/463436","https://www.inaturalist.org/taxa/175654","Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichinella","robustoides","","2015-05-11T11:10:22Z","Lichinella robustoides","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9292720"
463437,"https://www.inaturalist.org/taxa/463437","https://www.inaturalist.org/taxa/463437","https://www.inaturalist.org/taxa/175654","Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Lichinella","sinaica","","2015-05-11T11:10:28Z","Lichinella sinaica","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9255553"
463438,"https://www.inaturalist.org/taxa/463438","https://www.inaturalist.org/taxa/463438","https://www.inaturalist.org/taxa/464926","Fungi","Ascomycota","Lecanoromycetes","Trapeliales","Trapeliaceae","Lignoscripta","atroalba","","2015-05-26T21:02:43Z","Lignoscripta atroalba","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463439,"https://www.inaturalist.org/taxa/463439","https://www.inaturalist.org/taxa/463439","https://www.inaturalist.org/taxa/175578","Fungi","Ascomycota","Eurotiomycetes","Pyrenulales","Pyrenulaceae","Lithothelium","microsporum","","2015-05-11T11:11:09Z","Lithothelium microsporum","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9294089"
463441,"https://www.inaturalist.org/taxa/463441","https://www.inaturalist.org/taxa/463441","https://www.inaturalist.org/taxa/791189","Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Opegraphaceae","Llimonaea","","","2018-10-31T05:21:13Z","Llimonaea","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2456149"
463448,"https://www.inaturalist.org/taxa/463448","https://www.inaturalist.org/taxa/463448","https://www.inaturalist.org/taxa/48714","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Lobariaceae","Lobaria","anomala","","2017-02-18T09:16:51Z","Lobaria anomala","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463449,"https://www.inaturalist.org/taxa/463449","https://www.inaturalist.org/taxa/463449","https://www.inaturalist.org/taxa/48714","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Lobariaceae","Lobaria","anthraspis","","2017-02-18T09:33:01Z","Lobaria anthraspis","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463450,"https://www.inaturalist.org/taxa/463450","https://www.inaturalist.org/taxa/463450","https://www.inaturalist.org/taxa/48714","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Lobariaceae","Lobaria","silvae-veteris","","2015-05-11T11:13:20Z","Lobaria silvae-veteris","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463451,"https://www.inaturalist.org/taxa/463451","https://www.inaturalist.org/taxa/463451","https://www.inaturalist.org/taxa/175557","Fungi","Ascomycota","Lecanoromycetes","Sarrameanales","Sarrameanaceae","Loxospora","assateaguensis","","2020-12-17T01:26:14Z","Loxospora assateaguensis","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463452,"https://www.inaturalist.org/taxa/463452","https://www.inaturalist.org/taxa/463452","https://www.inaturalist.org/taxa/175557","Fungi","Ascomycota","Lecanoromycetes","Sarrameanales","Sarrameanaceae","Loxospora","confusa","","2015-05-11T11:13:48Z","Loxospora confusa","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463453,"https://www.inaturalist.org/taxa/463453","https://www.inaturalist.org/taxa/463453","https://www.inaturalist.org/taxa/463986","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Malmideaceae","Malmidea","flavopustulosa","","2015-05-11T21:11:05Z","Malmidea flavopustulosa","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463454,"https://www.inaturalist.org/taxa/463454","https://www.inaturalist.org/taxa/463454","https://www.inaturalist.org/taxa/463986","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Malmideaceae","Malmidea","furfurosa","","2015-05-11T21:11:04Z","Malmidea furfurosa","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463455,"https://www.inaturalist.org/taxa/463455","https://www.inaturalist.org/taxa/463455","https://www.inaturalist.org/taxa/463986","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Malmideaceae","Malmidea","fuscella","","2015-05-11T21:11:03Z","Malmidea fuscella","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463456,"https://www.inaturalist.org/taxa/463456","https://www.inaturalist.org/taxa/463456","https://www.inaturalist.org/taxa/463986","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Malmideaceae","Malmidea","granifera","","2017-08-07T10:06:01Z","Malmidea granifera","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463457,"https://www.inaturalist.org/taxa/463457","https://www.inaturalist.org/taxa/463457","https://www.inaturalist.org/taxa/463986","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Malmideaceae","Malmidea","gyalectoides","","2015-05-11T21:11:17Z","Malmidea gyalectoides","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463458,"https://www.inaturalist.org/taxa/463458","https://www.inaturalist.org/taxa/463458","https://www.inaturalist.org/taxa/463986","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Malmideaceae","Malmidea","leptoloma","","2015-05-11T21:10:59Z","Malmidea leptoloma","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463459,"https://www.inaturalist.org/taxa/463459","https://www.inaturalist.org/taxa/463459","https://www.inaturalist.org/taxa/463986","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Malmideaceae","Malmidea","piperis","","2015-05-11T21:11:15Z","Malmidea piperis","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463461,"https://www.inaturalist.org/taxa/463461","https://www.inaturalist.org/taxa/463461","https://www.inaturalist.org/taxa/463986","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Malmideaceae","Malmidea","variabilis","","2015-05-11T21:10:57Z","Malmidea variabilis","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463462,"https://www.inaturalist.org/taxa/463462","https://www.inaturalist.org/taxa/463462","https://www.inaturalist.org/taxa/463986","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Malmideaceae","Malmidea","vinosa","","2015-05-11T21:11:12Z","Malmidea vinosa","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463468,"https://www.inaturalist.org/taxa/463468","https://www.inaturalist.org/taxa/463468","https://www.inaturalist.org/taxa/175671","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Masonhalea","inermis","","2015-05-11T11:19:55Z","Masonhalea inermis","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463469,"https://www.inaturalist.org/taxa/463469","https://www.inaturalist.org/taxa/463469","https://www.inaturalist.org/taxa/175677","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Megalariaceae","Megalaria","albocincta","","2017-02-18T09:19:49Z","Megalaria albocincta","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463470,"https://www.inaturalist.org/taxa/463470","https://www.inaturalist.org/taxa/463470","https://www.inaturalist.org/taxa/175677","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Megalariaceae","Megalaria","beechingii","","2015-05-11T11:20:15Z","Megalaria beechingii","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9293646"
463471,"https://www.inaturalist.org/taxa/463471","https://www.inaturalist.org/taxa/463471","https://www.inaturalist.org/taxa/175677","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Megalariaceae","Megalaria","brodoana","","2015-05-11T11:20:24Z","Megalaria brodoana","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463472,"https://www.inaturalist.org/taxa/463472","https://www.inaturalist.org/taxa/463472","https://www.inaturalist.org/taxa/175677","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Megalariaceae","Megalaria","jemtlandica","","2015-05-11T11:20:39Z","Megalaria jemtlandica","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463473,"https://www.inaturalist.org/taxa/463473","https://www.inaturalist.org/taxa/463473","https://www.inaturalist.org/taxa/175677","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Megalariaceae","Megalaria","laureri","","2019-05-10T05:03:52Z","Megalaria laureri","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9255585/synonym/9347616"
463474,"https://www.inaturalist.org/taxa/463474","https://www.inaturalist.org/taxa/463474","https://www.inaturalist.org/taxa/175677","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Megalariaceae","Megalaria","leptocheila","","2017-02-18T09:19:49Z","Megalaria leptocheila","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463475,"https://www.inaturalist.org/taxa/463475","https://www.inaturalist.org/taxa/463475","https://www.inaturalist.org/taxa/175677","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Megalariaceae","Megalaria","pannosa","","2015-05-11T11:21:12Z","Megalaria pannosa","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463476,"https://www.inaturalist.org/taxa/463476","https://www.inaturalist.org/taxa/463476","https://www.inaturalist.org/taxa/175677","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Megalariaceae","Megalaria","versicolor","","2015-05-11T11:21:27Z","Megalaria versicolor","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463477,"https://www.inaturalist.org/taxa/463477","https://www.inaturalist.org/taxa/463477","https://www.inaturalist.org/taxa/194687","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Melanelixia","albertana","","2016-10-29T23:49:57Z","Melanelixia albertana","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9296703"
463478,"https://www.inaturalist.org/taxa/463478","https://www.inaturalist.org/taxa/463478","https://www.inaturalist.org/taxa/194687","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Melanelixia","californica","","2018-04-26T20:14:56Z","Melanelixia californica","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463479,"https://www.inaturalist.org/taxa/463479","https://www.inaturalist.org/taxa/463479","https://www.inaturalist.org/taxa/194687","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Melanelixia","glabratula","","2022-10-01T06:42:44Z","Melanelixia glabratula","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463480,"https://www.inaturalist.org/taxa/463480","https://www.inaturalist.org/taxa/463480","https://www.inaturalist.org/taxa/194687","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Melanelixia","glabroides","","2015-05-11T11:22:10Z","Melanelixia glabroides","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9296704"
463481,"https://www.inaturalist.org/taxa/463481","https://www.inaturalist.org/taxa/463481","https://www.inaturalist.org/taxa/194687","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Melanelixia","subargentifera","","2019-08-27T02:13:39Z","Melanelixia subargentifera","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9295333"
463482,"https://www.inaturalist.org/taxa/463482","https://www.inaturalist.org/taxa/463482","https://www.inaturalist.org/taxa/194687","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Melanelixia","villosella","","2015-05-11T11:22:24Z","Melanelixia villosella","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9296706"
463484,"https://www.inaturalist.org/taxa/463484","https://www.inaturalist.org/taxa/463484","https://www.inaturalist.org/taxa/461455","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Melanohalea","exasperata","","2019-06-01T03:22:39Z","Melanohalea exasperata","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463485,"https://www.inaturalist.org/taxa/463485","https://www.inaturalist.org/taxa/463485","https://www.inaturalist.org/taxa/461455","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Melanohalea","exasperatula","","2019-11-26T10:36:30Z","Melanohalea exasperatula","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9295336"
463486,"https://www.inaturalist.org/taxa/463486","https://www.inaturalist.org/taxa/463486","https://www.inaturalist.org/taxa/461455","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Melanohalea","halei","","2019-06-07T13:51:30Z","Melanohalea halei","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9295846"
463487,"https://www.inaturalist.org/taxa/463487","https://www.inaturalist.org/taxa/463487","https://www.inaturalist.org/taxa/461455","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Melanohalea","infumata","","2019-08-27T02:13:40Z","Melanohalea infumata","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9296673"
463488,"https://www.inaturalist.org/taxa/463488","https://www.inaturalist.org/taxa/463488","https://www.inaturalist.org/taxa/461455","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Melanohalea","multispora","","2016-10-30T00:02:25Z","Melanohalea multispora","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9296674"
463489,"https://www.inaturalist.org/taxa/463489","https://www.inaturalist.org/taxa/463489","https://www.inaturalist.org/taxa/461455","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Melanohalea","olivacea","","2019-06-01T02:51:40Z","Melanohalea olivacea","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9295337"
463490,"https://www.inaturalist.org/taxa/463490","https://www.inaturalist.org/taxa/463490","https://www.inaturalist.org/taxa/461455","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Melanohalea","olivaceoides","","2016-10-30T00:23:12Z","Melanohalea olivaceoides","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9296675"
463491,"https://www.inaturalist.org/taxa/463491","https://www.inaturalist.org/taxa/463491","https://www.inaturalist.org/taxa/461455","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Melanohalea","septentrionalis","","2019-08-27T02:13:40Z","Melanohalea septentrionalis","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9295338"
463492,"https://www.inaturalist.org/taxa/463492","https://www.inaturalist.org/taxa/463492","https://www.inaturalist.org/taxa/461455","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Melanohalea","subelegantula","","2016-10-30T00:34:03Z","Melanohalea subelegantula","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9296699"
463493,"https://www.inaturalist.org/taxa/463493","https://www.inaturalist.org/taxa/463493","https://www.inaturalist.org/taxa/461455","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Melanohalea","subolivacea","","2016-10-30T00:18:28Z","Melanohalea subolivacea","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9296535"
463494,"https://www.inaturalist.org/taxa/463494","https://www.inaturalist.org/taxa/463494","https://www.inaturalist.org/taxa/461455","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Melanohalea","trabeculata","","2015-05-11T11:24:18Z","Melanohalea trabeculata","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9296536"
463496,"https://www.inaturalist.org/taxa/463496","https://www.inaturalist.org/taxa/463496","https://www.inaturalist.org/taxa/372740","Fungi","Ascomycota","","","","Melanophloea","","","2018-11-04T00:03:28Z","Melanophloea","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2457980"
463497,"https://www.inaturalist.org/taxa/463497","https://www.inaturalist.org/taxa/463497","https://www.inaturalist.org/taxa/463498","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Graphidaceae","Melanotopelia","toensbergii","","2017-02-18T08:36:52Z","Melanotopelia toensbergii","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/8464363"
463498,"https://www.inaturalist.org/taxa/463498","https://www.inaturalist.org/taxa/463498","https://www.inaturalist.org/taxa/117991","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Graphidaceae","Melanotopelia","","","2018-11-06T07:58:25Z","Melanotopelia","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2389490"
463499,"https://www.inaturalist.org/taxa/463499","https://www.inaturalist.org/taxa/463499","https://www.inaturalist.org/taxa/463500","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Graphidaceae","Melanotrema","meiospermum","","2015-05-11T11:24:56Z","Melanotrema meiospermum","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/8464546"
463500,"https://www.inaturalist.org/taxa/463500","https://www.inaturalist.org/taxa/463500","https://www.inaturalist.org/taxa/117991","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Graphidaceae","Melanotrema","","","2018-11-06T07:56:55Z","Melanotrema","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2389409"
463501,"https://www.inaturalist.org/taxa/463501","https://www.inaturalist.org/taxa/463501","https://www.inaturalist.org/taxa/463500","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Graphidaceae","Melanotrema","platystomum","","2015-05-11T11:25:01Z","Melanotrema platystomum","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9295415"
463502,"https://www.inaturalist.org/taxa/463502","https://www.inaturalist.org/taxa/463502","https://www.inaturalist.org/taxa/175584","Fungi","Ascomycota","Dothideomycetes","Eremithallales","Melaspileaceae","Melaspilea","gemella","","2017-11-26T07:10:33Z","Melaspilea gemella","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463503,"https://www.inaturalist.org/taxa/463503","https://www.inaturalist.org/taxa/463503","https://www.inaturalist.org/taxa/175584","Fungi","Ascomycota","Dothideomycetes","Eremithallales","Melaspileaceae","Melaspilea","interjecta","","2015-05-11T11:25:20Z","Melaspilea interjecta","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9255646"
463504,"https://www.inaturalist.org/taxa/463504","https://www.inaturalist.org/taxa/463504","https://www.inaturalist.org/taxa/175584","Fungi","Ascomycota","Dothideomycetes","Eremithallales","Melaspileaceae","Melaspilea","urceolata","","2015-05-11T11:25:26Z","Melaspilea urceolata","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463508,"https://www.inaturalist.org/taxa/463508","https://www.inaturalist.org/taxa/463508","https://www.inaturalist.org/taxa/463509","Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Metamelanea","melambola","","2017-02-18T09:33:09Z","Metamelanea melambola","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463509,"https://www.inaturalist.org/taxa/463509","https://www.inaturalist.org/taxa/463509","https://www.inaturalist.org/taxa/174740","Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Metamelanea","","","2015-05-11T11:26:46Z","Metamelanea","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2379874"
463510,"https://www.inaturalist.org/taxa/463510","https://www.inaturalist.org/taxa/463510","https://www.inaturalist.org/taxa/463509","Fungi","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae","Metamelanea","umbonata","","2019-08-27T02:18:44Z","Metamelanea umbonata","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9255723"
463511,"https://www.inaturalist.org/taxa/463511","https://www.inaturalist.org/taxa/463511","https://www.inaturalist.org/taxa/175539","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Pilocarpaceae","Micarea","alabastrites","","2015-05-11T11:27:01Z","Micarea alabastrites","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9255726"
463512,"https://www.inaturalist.org/taxa/463512","https://www.inaturalist.org/taxa/463512","https://www.inaturalist.org/taxa/175539","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Pilocarpaceae","Micarea","anterior","","2019-08-27T02:13:55Z","Micarea anterior","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9255727"
463513,"https://www.inaturalist.org/taxa/463513","https://www.inaturalist.org/taxa/463513","https://www.inaturalist.org/taxa/175539","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Pilocarpaceae","Micarea","botryoides","","2019-08-27T02:13:56Z","Micarea botryoides","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9255730"
463514,"https://www.inaturalist.org/taxa/463514","https://www.inaturalist.org/taxa/463514","https://www.inaturalist.org/taxa/175539","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Pilocarpaceae","Micarea","byssacea","","2019-08-27T02:13:56Z","Micarea byssacea","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463515,"https://www.inaturalist.org/taxa/463515","https://www.inaturalist.org/taxa/463515","https://www.inaturalist.org/taxa/175539","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Pilocarpaceae","Micarea","chlorosticta","","2015-05-11T11:27:40Z","Micarea chlorosticta","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463516,"https://www.inaturalist.org/taxa/463516","https://www.inaturalist.org/taxa/463516","https://www.inaturalist.org/taxa/175539","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Pilocarpaceae","Micarea","coppinsii","","2015-05-11T11:27:52Z","Micarea coppinsii","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463517,"https://www.inaturalist.org/taxa/463517","https://www.inaturalist.org/taxa/463517","https://www.inaturalist.org/taxa/175539","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Pilocarpaceae","Micarea","deminuta","","2018-04-26T20:19:05Z","Micarea deminuta","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463518,"https://www.inaturalist.org/taxa/463518","https://www.inaturalist.org/taxa/463518","https://www.inaturalist.org/taxa/175539","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Pilocarpaceae","Micarea","micrococca","","2019-08-27T02:13:59Z","Micarea micrococca","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463519,"https://www.inaturalist.org/taxa/463519","https://www.inaturalist.org/taxa/463519","https://www.inaturalist.org/taxa/175539","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Pilocarpaceae","Micarea","neostipitata","","2015-05-11T11:28:31Z","Micarea neostipitata","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463520,"https://www.inaturalist.org/taxa/463520","https://www.inaturalist.org/taxa/463520","https://www.inaturalist.org/taxa/175539","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Pilocarpaceae","Micarea","perparvula","","2015-05-11T11:28:43Z","Micarea perparvula","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463521,"https://www.inaturalist.org/taxa/463521","https://www.inaturalist.org/taxa/463521","https://www.inaturalist.org/taxa/175539","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Pilocarpaceae","Micarea","prasinella","","2015-05-11T11:28:56Z","Micarea prasinella","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463522,"https://www.inaturalist.org/taxa/463522","https://www.inaturalist.org/taxa/463522","https://www.inaturalist.org/taxa/175539","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Pilocarpaceae","Micarea","rhabdogena","","2015-05-11T11:29:10Z","Micarea rhabdogena","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463523,"https://www.inaturalist.org/taxa/463523","https://www.inaturalist.org/taxa/463523","https://www.inaturalist.org/taxa/175539","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Pilocarpaceae","Micarea","subalpina","","2015-05-11T11:29:22Z","Micarea subalpina","species","http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
463525,"https://www.inaturalist.org/taxa/463525","https://www.inaturalist.org/taxa/463525","https://www.inaturalist.org/taxa/175539","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Pilocarpaceae","Micarea","synotheoides","","2015-05-11T11:29:34Z","Micarea synotheoides","species","http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9255809"
