"Family","Genus","Authority","id","taxonID","identifier","parentNameUsageID","kingdom","phylum","class","order","family","specificEpithet","infraspecificEpithet","modified","scientificName","taxonRank","references"
"Hygrophoraceae","Semiomphalina","Redhead",1047022,"https://www.inaturalist.org/taxa/1047022","https://www.inaturalist.org/taxa/1047022","https://www.inaturalist.org/taxa/1135220","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","","","2020-09-27T19:40:23Z","Semiomphalina","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2492233"
"Icmadophilaceae","Dibaeis","Clem.",117425,"https://www.inaturalist.org/taxa/117425","https://www.inaturalist.org/taxa/117425","https://www.inaturalist.org/taxa/117424","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Icmadophilaceae","","","2019-08-27T02:16:48Z","Dibaeis","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2269064"
"Icmadophilaceae","Icmadophila","Trevis.",119696,"https://www.inaturalist.org/taxa/119696","https://www.inaturalist.org/taxa/119696","https://www.inaturalist.org/taxa/117424","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Icmadophilaceae","","","2015-02-23T01:38:12Z","Icmadophila","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2267488"
"Icmadophilaceae","Siphula","Fr.",174925,"https://www.inaturalist.org/taxa/174925","https://www.inaturalist.org/taxa/174925","https://www.inaturalist.org/taxa/117424","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Icmadophilaceae","","","2019-08-27T02:16:47Z","Siphula","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2397621"
"Icmadophilaceae","Siphulella","Kantvilas, Elix & P. James",1203268,"https://www.inaturalist.org/taxa/1203268","https://www.inaturalist.org/taxa/1203268","https://www.inaturalist.org/taxa/117424","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Icmadophilaceae","","","2021-02-23T19:45:59Z","Siphulella","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2397637"
"Icmadophilaceae","Thamnolia","Ach. ex Schaerer",174824,"https://www.inaturalist.org/taxa/174824","https://www.inaturalist.org/taxa/174824","https://www.inaturalist.org/taxa/117424","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Icmadophilaceae","","","2019-08-27T02:16:48Z","Thamnolia","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2379056"
"Koerberiaceae","Koerberia","A. Massal.",176028,"https://www.inaturalist.org/taxa/176028","https://www.inaturalist.org/taxa/176028","https://www.inaturalist.org/taxa/791895","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Koerberiaceae","","","2020-02-12T02:21:45Z","Koerberia","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2379230"
"Koerberiaceae","Steinera","Zahlbr.",379315,"https://www.inaturalist.org/taxa/379315","https://www.inaturalist.org/taxa/379315","https://www.inaturalist.org/taxa/791895","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Koerberiaceae","","","2018-11-07T06:23:21Z","Steinera","genus",""
"Koerberiaceae","Tingiopsidium","Werner",1032416,"https://www.inaturalist.org/taxa/1032416","https://www.inaturalist.org/taxa/1032416","https://www.inaturalist.org/taxa/791895","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Koerberiaceae","","","2020-03-12T16:33:23Z","Tingiopsidium","genus","https://eol.org/pages/13206377"
"Lecanographaceae","Alyxoria","Ach.",462281,"https://www.inaturalist.org/taxa/462281","https://www.inaturalist.org/taxa/462281","https://www.inaturalist.org/taxa/532741","Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Lecanographaceae","","","2019-08-27T02:10:12Z","Alyxoria","genus",""
"Lecanographaceae","Heterocyphelium","Vain.",175720,"https://www.inaturalist.org/taxa/175720","https://www.inaturalist.org/taxa/175720","https://www.inaturalist.org/taxa/532741","Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Lecanographaceae","","","2018-10-31T06:18:14Z","Heterocyphelium","genus","http://www.ubio.org/browser/details.php?namebankID=236066"
"Lecanographaceae","Lecanographa","Egea & Torrente",175655,"https://www.inaturalist.org/taxa/175655","https://www.inaturalist.org/taxa/175655","https://www.inaturalist.org/taxa/532741","Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Lecanographaceae","","","2019-08-11T11:03:13Z","Lecanographa","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2379256"
"Lecanographaceae","Plectocarpon","Fée",175428,"https://www.inaturalist.org/taxa/175428","https://www.inaturalist.org/taxa/175428","https://www.inaturalist.org/taxa/532741","Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Lecanographaceae","","","2018-10-31T06:21:47Z","Plectocarpon","genus","http://www.ubio.org/browser/details.php?namebankID=234160"
"Lecanographaceae","Zwackhia","Körb.",532742,"https://www.inaturalist.org/taxa/532742","https://www.inaturalist.org/taxa/532742","https://www.inaturalist.org/taxa/532741","Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Lecanographaceae","","","2017-02-19T05:37:45Z","Zwackhia","genus","https://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
"Lecanoraceae","Ameliella","Fryday & Coppins",462279,"https://www.inaturalist.org/taxa/462279","https://www.inaturalist.org/taxa/462279","https://www.inaturalist.org/taxa/50253","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","","","2021-02-08T23:12:31Z","Ameliella","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2389439"
"Lecanoraceae","Bryodina","Hafellner",464934,"https://www.inaturalist.org/taxa/464934","https://www.inaturalist.org/taxa/464934","https://www.inaturalist.org/taxa/50253","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","","","2015-05-26T21:04:24Z","Bryodina","genus","http://www.ubio.org/browser/details.php?namebankID=4885656"
"Lecanoraceae","Bryonora","Poelt",175913,"https://www.inaturalist.org/taxa/175913","https://www.inaturalist.org/taxa/175913","https://www.inaturalist.org/taxa/50253","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","","","2012-10-23T23:18:14Z","Bryonora","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2377903"
"Lecanoraceae","Cladidium","Hafellner",117940,"https://www.inaturalist.org/taxa/117940","https://www.inaturalist.org/taxa/117940","https://www.inaturalist.org/taxa/50253","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","","","2011-08-16T23:24:53Z","Cladidium","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2284092"
"Lecanoraceae","Claurouxia","D. Hawksw.",462732,"https://www.inaturalist.org/taxa/462732","https://www.inaturalist.org/taxa/462732","https://www.inaturalist.org/taxa/50253","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","","","2015-05-11T08:43:38Z","Claurouxia","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2378671"
"Lecanoraceae","Clauzadeana","Cl. Roux",378851,"https://www.inaturalist.org/taxa/378851","https://www.inaturalist.org/taxa/378851","https://www.inaturalist.org/taxa/50253","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","","","2014-11-04T17:58:27Z","Clauzadeana","genus",""
"Lecanoraceae","Edrudia","W.P. Jordan",175862,"https://www.inaturalist.org/taxa/175862","https://www.inaturalist.org/taxa/175862","https://www.inaturalist.org/taxa/50253","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","","","2012-10-23T23:16:23Z","Edrudia","genus","http://www.ubio.org/browser/details.php?namebankID=2560939"
"Lecanoraceae","Japewiella","Printzen",707324,"https://www.inaturalist.org/taxa/707324","https://www.inaturalist.org/taxa/707324","https://www.inaturalist.org/taxa/50253","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","","","2018-04-30T21:01:06Z","Japewiella","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378784"
"Lecanoraceae","Lecanora","Ach.",50252,"https://www.inaturalist.org/taxa/50252","https://www.inaturalist.org/taxa/50252","https://www.inaturalist.org/taxa/50253","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","","","2019-09-17T23:23:22Z","Lecanora","genus","http://www.catalogueoflife.org/annual-checklist/2008/browse_taxa.php?selected_taxon=18519"
"Lecanoraceae","Lecidella","Körb.",175657,"https://www.inaturalist.org/taxa/175657","https://www.inaturalist.org/taxa/175657","https://www.inaturalist.org/taxa/50253","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","","","2019-08-27T02:12:56Z","Lecidella","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2379513"
"Lecanoraceae","Miriquidica","Hertel & Rambold",175537,"https://www.inaturalist.org/taxa/175537","https://www.inaturalist.org/taxa/175537","https://www.inaturalist.org/taxa/50253","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","","","2019-08-27T02:13:10Z","Miriquidica","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2379990"
"Lecanoraceae","Myriolecis","Clements",531563,"https://www.inaturalist.org/taxa/531563","https://www.inaturalist.org/taxa/531563","https://www.inaturalist.org/taxa/50253","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","","","2021-02-06T00:40:42Z","Myriolecis","genus","http://eol.org/pages/18248381"
"Lecanoraceae","Myriolecis","(Pers.) Clem.",531563,"https://www.inaturalist.org/taxa/531563","https://www.inaturalist.org/taxa/531563","https://www.inaturalist.org/taxa/50253","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","","","2021-02-06T00:40:42Z","Myriolecis","genus","http://eol.org/pages/18248381"
"Lecanoraceae","Palicella","Rodr. Flakus & Printzen",464238,"https://www.inaturalist.org/taxa/464238","https://www.inaturalist.org/taxa/464238","https://www.inaturalist.org/taxa/50253","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","","","2015-05-18T04:51:20Z","Palicella","genus",""
"Lecanoraceae","Protoparmeliopsis","M. Choisy",532707,"https://www.inaturalist.org/taxa/532707","https://www.inaturalist.org/taxa/532707","https://www.inaturalist.org/taxa/50253","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","","","2021-05-09T00:51:12Z","Protoparmeliopsis","genus","https://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
"Lecanoraceae","Psorinia","Gotth. Schneid.",175319,"https://www.inaturalist.org/taxa/175319","https://www.inaturalist.org/taxa/175319","https://www.inaturalist.org/taxa/50253","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","","","2012-10-23T22:37:13Z","Psorinia","genus","http://www.ubio.org/browser/details.php?namebankID=2560946"
"Lecanoraceae","Pyrrhospora","Körb.",117878,"https://www.inaturalist.org/taxa/117878","https://www.inaturalist.org/taxa/117878","https://www.inaturalist.org/taxa/50253","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","","","2019-08-27T02:13:14Z","Pyrrhospora","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2268895"
"Lecanoraceae","Rhizoplaca","Zopf",175170,"https://www.inaturalist.org/taxa/175170","https://www.inaturalist.org/taxa/175170","https://www.inaturalist.org/taxa/50253","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","","","2019-08-27T02:13:15Z","Rhizoplaca","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2397159"
"Lecanoraceae","Vainionora","Kalb",532460,"https://www.inaturalist.org/taxa/532460","https://www.inaturalist.org/taxa/532460","https://www.inaturalist.org/taxa/50253","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","","","2017-02-18T08:45:13Z","Vainionora","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2441037"
"Lecanorales_family_incertae_sedis","Coronoplectrum","Brusse",920267,"https://www.inaturalist.org/taxa/920267","https://www.inaturalist.org/taxa/920267","https://www.inaturalist.org/taxa/1094690","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","","","2020-06-02T15:21:04Z","Coronoplectrum","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378634"
"Lecanorales_family_incertae_sedis","Myochroidea","Printzen, T. Sprib. & Tønsberg",463570,"https://www.inaturalist.org/taxa/463570","https://www.inaturalist.org/taxa/463570","https://www.inaturalist.org/taxa/48327","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","","","","2018-08-25T22:33:26Z","Myochroidea","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2456496"
"Lecanorales_family_incertae_sedis","Puttea","S. Stenroos & Huhtinen",463990,"https://www.inaturalist.org/taxa/463990","https://www.inaturalist.org/taxa/463990","https://www.inaturalist.org/taxa/48327","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","","","","2015-05-11T23:29:30Z","Puttea","genus",""
"Lecanorales_family_incertae_sedis","Ramalea","Nyl.",379253,"https://www.inaturalist.org/taxa/379253","https://www.inaturalist.org/taxa/379253","https://www.inaturalist.org/taxa/48327","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","","","","2015-02-24T00:01:03Z","Ramalea","genus",""
"Lecanoromycetes_family_incertae_sedis","Argopsis","Th. Fr.",378742,"https://www.inaturalist.org/taxa/378742","https://www.inaturalist.org/taxa/378742","https://www.inaturalist.org/taxa/54743","Fungi","Ascomycota","Lecanoromycetes","","","","","2018-11-06T06:06:20Z","Argopsis","genus",""
"Lecanoromycetes_family_incertae_sedis","Bartlettiella","D.J. Galloway & P.M. Jørg.",378766,"https://www.inaturalist.org/taxa/378766","https://www.inaturalist.org/taxa/378766","https://www.inaturalist.org/taxa/54743","Fungi","Ascomycota","Lecanoromycetes","","","","","2021-01-25T20:05:08Z","Bartlettiella","genus",""
"Lecanoromycetes_family_incertae_sedis","Maronella","M. Steiger",1085698,"https://www.inaturalist.org/taxa/1085698","https://www.inaturalist.org/taxa/1085698","https://www.inaturalist.org/taxa/176049","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Biatorellaceae","","","2020-05-20T20:19:57Z","Maronella","genus","https://eol.org/pages/6595968"
"Lecanoromycetes_family_incertae_sedis","Petractis","Fr.",175456,"https://www.inaturalist.org/taxa/175456","https://www.inaturalist.org/taxa/175456","https://www.inaturalist.org/taxa/54743","Fungi","Ascomycota","Lecanoromycetes","","","","","2021-01-25T20:06:18Z","Petractis","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378820"
"Lecanoromycetes_family_incertae_sedis","Piccolia","A. Massal.",463774,"https://www.inaturalist.org/taxa/463774","https://www.inaturalist.org/taxa/463774","https://www.inaturalist.org/taxa/54743","Fungi","Ascomycota","Lecanoromycetes","","","","","2021-01-25T20:07:15Z","Piccolia","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2457822"
"Lecideaceae","Amygdalaria","Norman",176014,"https://www.inaturalist.org/taxa/176014","https://www.inaturalist.org/taxa/176014","https://www.inaturalist.org/taxa/154106","Fungi","Ascomycota","Lecanoromycetes","Lecideales","Lecideaceae","","","2019-08-27T02:14:56Z","Amygdalaria","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2377275"
"Lecideaceae","Bellemerea","Hafellner & Cl. Roux",175940,"https://www.inaturalist.org/taxa/175940","https://www.inaturalist.org/taxa/175940","https://www.inaturalist.org/taxa/154106","Fungi","Ascomycota","Lecanoromycetes","Lecideales","Lecideaceae","","","2019-08-27T02:15:10Z","Bellemerea","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2390167"
"Lecideaceae","Bryobilimbia","Fryday, Printzen & S. Ekman",474436,"https://www.inaturalist.org/taxa/474436","https://www.inaturalist.org/taxa/474436","https://www.inaturalist.org/taxa/154106","Fungi","Ascomycota","Lecanoromycetes","Lecideales","Lecideaceae","","","2019-08-27T02:15:13Z","Bryobilimbia","genus","http://eol.org/pages/42621881"
"Lecideaceae","Catarrhospora","Brusse",575145,"https://www.inaturalist.org/taxa/575145","https://www.inaturalist.org/taxa/575145","https://www.inaturalist.org/taxa/154106","Fungi","Ascomycota","Lecanoromycetes","Lecideales","Lecideaceae","","","2017-11-14T23:46:11Z","Catarrhospora","genus",""
"Lecideaceae","Cecidonia","Treibel & Rambold",175977,"https://www.inaturalist.org/taxa/175977","https://www.inaturalist.org/taxa/175977","https://www.inaturalist.org/taxa/154106","Fungi","Ascomycota","Lecanoromycetes","Lecideales","Lecideaceae","","","2012-10-23T23:20:57Z","Cecidonia","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378578"
"Lecideaceae","Clauzadea","Hafellner & Bellem.",175987,"https://www.inaturalist.org/taxa/175987","https://www.inaturalist.org/taxa/175987","https://www.inaturalist.org/taxa/154106","Fungi","Ascomycota","Lecanoromycetes","Lecideales","Lecideaceae","","","2019-08-27T02:15:11Z","Clauzadea","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378672"
"Lecideaceae","Eremastrella","S. Vogel",864038,"https://www.inaturalist.org/taxa/864038","https://www.inaturalist.org/taxa/864038","https://www.inaturalist.org/taxa/154106","Fungi","Ascomycota","Lecanoromycetes","Lecideales","Lecideaceae","","","2020-11-17T20:44:42Z","Eremastrella","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378764"
"Lecideaceae","Farnoldia","Hertel",175828,"https://www.inaturalist.org/taxa/175828","https://www.inaturalist.org/taxa/175828","https://www.inaturalist.org/taxa/154106","Fungi","Ascomycota","Lecanoromycetes","Lecideales","Lecideaceae","","","2012-10-23T23:14:49Z","Farnoldia","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378818"
"Lecideaceae","Immersaria","Rambold & Pietschm.",175710,"https://www.inaturalist.org/taxa/175710","https://www.inaturalist.org/taxa/175710","https://www.inaturalist.org/taxa/154106","Fungi","Ascomycota","Lecanoromycetes","Lecideales","Lecideaceae","","","2012-10-23T23:10:15Z","Immersaria","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2379119"
